certificate,course_code,course_title,depth,link_text,url,source_page,html_title,status
Web & Computer Programming,CSE 111,Programming with Functions,3,names.py,https://byui-cse.github.io/cse111-ww-course/week03/samples/names.py,https://byui-cse.github.io/cse111-ww-course/week03/code-along.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,solution,https://byui-cse.github.io/cse111-ww-course/week03/samples/code_along_solution.html,https://byui-cse.github.io/cse111-ww-course/week03/code-along.html,CSE 111 | Sample Solution,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,water_flow.py,https://byui-cse.github.io/cse111-ww-course/week03/data/water_flow.py,https://byui-cse.github.io/cse111-ww-course/week03/project.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,pass_args.py,https://byui-cse.github.io/cse111-ww-course/week04/samples/pass_args.py,https://byui-cse.github.io/cse111-ww-course/week04/prepare-1.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,vehicles.py,https://byui-cse.github.io/cse111-ww-course/week04/samples/vehicles.py,https://byui-cse.github.io/cse111-ww-course/week04/prepare-2.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,sample solution,https://byui-cse.github.io/cse111-ww-course/week04/samples/check_solution.html,https://byui-cse.github.io/cse111-ww-course/week04/prepare-2.html,CSE 111 | Sample Solution,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,solution,https://byui-cse.github.io/cse111-ww-course/week04/samples/code_along_solution.html,https://byui-cse.github.io/cse111-ww-course/week04/code-along.html,CSE 111 | Sample Solution,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,test_random_numbers.py,https://byui-cse.github.io/cse111-ww-course/week04/samples/test_random_numbers.py,https://byui-cse.github.io/cse111-ww-course/week04/code-along.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,test_chemistry_milestone.py,https://byui-cse.github.io/cse111-ww-course/week04/samples/test_chemistry_milestone.py,https://byui-cse.github.io/cse111-ww-course/week04/project.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,formula.py,https://byui-cse.github.io/cse111-ww-course/week04/samples/formula.py,https://byui-cse.github.io/cse111-ww-course/week04/project.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,test_chemistry.py,https://byui-cse.github.io/cse111-ww-course/week04/samples/test_chemistry.py,https://byui-cse.github.io/cse111-ww-course/week04/project.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,plants.txt,https://byui-cse.github.io/cse111-ww-course/week05/samples/plants.txt,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,hymns.csv,https://byui-cse.github.io/cse111-ww-course/week05/samples/hymns.csv,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,dentists.csv,https://byui-cse.github.io/cse111-ww-course/week05/samples/dentists.csv,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,Writing Text Files in Python,https://byui-cse.github.io/cse111-ww-course/week05/write-text.html,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,CSE 111 | Learning Activities,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,read from a text file,https://byui-cse.github.io/cse111-ww-course/week05/file-setup.html,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,CSE 111 | Learning Activities,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,provinces.txt,https://byui-cse.github.io/cse111-ww-course/week05/samples/provinces.txt,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,sample solution,https://byui-cse.github.io/cse111-ww-course/week05/samples/check_solution.html,https://byui-cse.github.io/cse111-ww-course/week05/prepare-1.html,CSE 111 | Sample Solution,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,accidents.csv,https://byui-cse.github.io/cse111-ww-course/week05/samples/accidents.csv,https://byui-cse.github.io/cse111-ww-course/week05/prepare-2.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,get_line.py,https://byui-cse.github.io/cse111-ww-course/week05/samples/get_line.py,https://byui-cse.github.io/cse111-ww-course/week05/prepare-2.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,students.csv,https://byui-cse.github.io/cse111-ww-course/week05/samples/students.csv,https://byui-cse.github.io/cse111-ww-course/week05/code-along.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,solution,https://byui-cse.github.io/cse111-ww-course/week05/samples/code_along_solution.html,https://byui-cse.github.io/cse111-ww-course/week05/code-along.html,CSE 111 | Sample Solution,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,test_students.py,https://byui-cse.github.io/cse111-ww-course/week05/samples/test_students.py,https://byui-cse.github.io/cse111-ww-course/week05/code-along.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,products.csv,https://byui-cse.github.io/cse111-ww-course/week05/samples/products.csv,https://byui-cse.github.io/cse111-ww-course/week05/project.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,request.csv,https://byui-cse.github.io/cse111-ww-course/week05/samples/request.csv,https://byui-cse.github.io/cse111-ww-course/week05/project.html,,ok
Web & Computer Programming,CSE 111,Programming with Functions,3,test_products.py,https://byui-cse.github.io/cse111-ww-course/week05/samples/test_products.py,https://byui-cse.github.io/cse111-ww-course/week05/project.html,,ok
