certificate,course_code,course_title,lesson,page_type,depth,link_text,url,source_page,html_title,status,audit_note
Web Development,WDD 430,Web Full-Stack Development,Week 04,lesson_subpage,2,Typescript,https://byui-cse.github.io/wdd430-ww-course/week04/prepare-typescript.html,https://byui-cse.github.io/wdd430-ww-course/week04/,WDD 430 | Week 04 | Learning Activities,ok,
Web Development,WDD 430,Web Full-Stack Development,Week 05,week_home,1,W5,https://byui-cse.github.io/wdd430-ww-course/week05/,https://byui-cse.github.io/wdd430-ww-course/,WDD 430 | Week 05 | Course Content,ok,
Web Development,WDD 430,Web Full-Stack Development,Week 05,lesson_subpage,2,Team Project Checkpoint,https://byui-cse.github.io/wdd430-ww-course/week05/group-project-05.html,https://byui-cse.github.io/wdd430-ww-course/week05/,WDD 430 | Week 05 | Group Project,ok,
Web Development,WDD 430,Web Full-Stack Development,Week 06,week_home,1,W6,https://byui-cse.github.io/wdd430-ww-course/week06/,https://byui-cse.github.io/wdd430-ww-course/,WDD 430 | Week 06 | Course Content,ok,
Web Development,WDD 430,Web Full-Stack Development,Week 06,lesson_subpage,2,Team Project Checkpoint,https://byui-cse.github.io/wdd430-ww-course/week06/group-project-06.html,https://byui-cse.github.io/wdd430-ww-course/week06/,WDD 430 | Week 06 | Group Project,ok,
Web Development,WDD 430,Web Full-Stack Development,Week 07,week_home,1,W7,https://byui-cse.github.io/wdd430-ww-course/week07/,https://byui-cse.github.io/wdd430-ww-course/,WDD 430 | Week 07 | Course Content,ok,
Web Development,WDD 430,Web Full-Stack Development,Week 07,lesson_subpage,2,Peer Review,https://byui-cse.github.io/wdd430-ww-course/week07/group-project-07-review.html,https://byui-cse.github.io/wdd430-ww-course/week07/,WDD 430 | Week 07 | Group Peer Review,ok,
Web Development,WDD 430,Web Full-Stack Development,Week 07,lesson_subpage,2,Completion,https://byui-cse.github.io/wdd430-ww-course/week07/group-project-07.html,https://byui-cse.github.io/wdd430-ww-course/week07/,WDD 430 | Week 05 | Group Project,ok,
Web Development,WDD 430,Web Full-Stack Development,Other,course_subpage,3,the basic concepts and workflow,https://byui-cse.github.io/wdd430-ww-course/pages/group-github-workflow.html,https://byui-cse.github.io/wdd430-ww-course/week02/group-project-02.html,WDD 430 | Group Project | Project WorkFlow,ok,
Web Development,WDD 430,Web Full-Stack Development,Other,course_subpage,3,group project description,https://byui-cse.github.io/wdd430-ww-course/pages/group-project-description.html,https://byui-cse.github.io/wdd430-ww-course/week01/group-project-01.html,WDD 430 | Week 05 | Group Project Description,ok,
Software Development,CSE 212,Programming with Data Structures,Course Home,course_home,0,Course Home,https://byui-cse.github.io/cse212-ww-course/,https://byui-cse.github.io/cse212-ww-course/,CSE 212 | Home,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,week_home,1,W1,https://byui-cse.github.io/cse212-ww-course/week01/,https://byui-cse.github.io/cse212-ww-course/,CSE 212,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Performance,https://byui-cse.github.io/cse212-ww-course/week01/analyze-performance.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Dynamic Arrays,https://byui-cse.github.io/cse212-ww-course/week01/code-dynamic-arrays.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Project,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Team Sign-up,https://byui-cse.github.io/cse212-ww-course/week01/groups.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Group Sign-up,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Interview Question,https://byui-cse.github.io/cse212-ww-course/week01/interview.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse212-ww-course/week01/ponder.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Reflection,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Dynamic Arrays,https://byui-cse.github.io/cse212-ww-course/week01/prepare-dynamic-arrays.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Evaluating Performance,https://byui-cse.github.io/cse212-ww-course/week01/prepare-performance.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Tools,https://byui-cse.github.io/cse212-ww-course/week01/setup.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Course Setup,ok,
Software Development,CSE 212,Programming with Data Structures,Week 01,lesson_subpage,2,Dynamic Arrays and Performance Analysis,https://byui-cse.github.io/cse212-ww-course/week01/team-activity.html,https://byui-cse.github.io/cse212-ww-course/week01/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,week_home,1,W2,https://byui-cse.github.io/cse212-ww-course/week02/,https://byui-cse.github.io/cse212-ww-course/,CSE 212,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Stacks,https://byui-cse.github.io/cse212-ww-course/week02/analyze-stacks.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Queues,https://byui-cse.github.io/cse212-ww-course/week02/code-queues.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Interview Question,https://byui-cse.github.io/cse212-ww-course/week02/interview.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse212-ww-course/week02/ponder.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Reflection,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Queues,https://byui-cse.github.io/cse212-ww-course/week02/prepare-queues.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Code Reviews,https://byui-cse.github.io/cse212-ww-course/week02/prepare-reviews.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Stacks,https://byui-cse.github.io/cse212-ww-course/week02/prepare-stacks.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Finding Defects using Tests,https://byui-cse.github.io/cse212-ww-course/week02/prepare-tests.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,2,Practice Stacks and Queues,https://byui-cse.github.io/cse212-ww-course/week02/team-activity.html,https://byui-cse.github.io/cse212-ww-course/week02/,CSE 212 | Team Activity,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,3,Mystery Program,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/MysteryProgram_cs.html,https://byui-cse.github.io/cse212-ww-course/week02/prepare-reviews.html,CSE 212 | Code Example,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,3,solution,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueueSolution_cs.html,https://byui-cse.github.io/cse212-ww-course/week02/prepare-queues.html,CSE 212 | Code Example,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,3,SimpleQueue.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleQueue_cs.html,https://byui-cse.github.io/cse212-ww-course/week02/prepare-queues.html,CSE 212 | Code Example,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,3,solution,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStackSolution_cs.html,https://byui-cse.github.io/cse212-ww-course/week02/prepare-stacks.html,CSE 212 | Code Example,ok,
Software Development,CSE 212,Programming with Data Structures,Week 02,lesson_subpage,3,SimpleStack.cs,https://byui-cse.github.io/cse212-ww-course/week02/code-examples/SimpleStack_cs.html,https://byui-cse.github.io/cse212-ww-course/week02/prepare-stacks.html,CSE 212 | Code Example,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,week_home,1,W3,https://byui-cse.github.io/cse212-ww-course/week03/,https://byui-cse.github.io/cse212-ww-course/,CSE 212,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,lesson_subpage,2,Sets & Maps,https://byui-cse.github.io/cse212-ww-course/week03/code.html,https://byui-cse.github.io/cse212-ww-course/week03/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,lesson_subpage,2,Interview Question,https://byui-cse.github.io/cse212-ww-course/week03/interview.html,https://byui-cse.github.io/cse212-ww-course/week03/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse212-ww-course/week03/ponder.html,https://byui-cse.github.io/cse212-ww-course/week03/,CSE 212 | Reflection,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,lesson_subpage,2,Articulating Technical Answers,https://byui-cse.github.io/cse212-ww-course/week03/prepare-articulate.html,https://byui-cse.github.io/cse212-ww-course/week03/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,lesson_subpage,2,Maps,https://byui-cse.github.io/cse212-ww-course/week03/prepare-maps.html,https://byui-cse.github.io/cse212-ww-course/week03/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,lesson_subpage,2,Sets,https://byui-cse.github.io/cse212-ww-course/week03/prepare-sets.html,https://byui-cse.github.io/cse212-ww-course/week03/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 03,lesson_subpage,2,Sets and Maps,https://byui-cse.github.io/cse212-ww-course/week03/team-activity.html,https://byui-cse.github.io/cse212-ww-course/week03/,CSE 212 | Team Activity,ok,
Software Development,CSE 212,Programming with Data Structures,Week 04,week_home,1,W4,https://byui-cse.github.io/cse212-ww-course/week04/,https://byui-cse.github.io/cse212-ww-course/,CSE 212,ok,
Software Development,CSE 212,Programming with Data Structures,Week 04,lesson_subpage,2,Linked Lists,https://byui-cse.github.io/cse212-ww-course/week04/code.html,https://byui-cse.github.io/cse212-ww-course/week04/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 04,lesson_subpage,2,Interview Question,https://byui-cse.github.io/cse212-ww-course/week04/interview.html,https://byui-cse.github.io/cse212-ww-course/week04/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 04,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse212-ww-course/week04/ponder.html,https://byui-cse.github.io/cse212-ww-course/week04/,CSE 212 | Reflection,ok,
Software Development,CSE 212,Programming with Data Structures,Week 04,lesson_subpage,2,Linked Lists,https://byui-cse.github.io/cse212-ww-course/week04/prepare.html,https://byui-cse.github.io/cse212-ww-course/week04/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 04,lesson_subpage,2,Linked Lists,https://byui-cse.github.io/cse212-ww-course/week04/team-activity.html,https://byui-cse.github.io/cse212-ww-course/week04/,CSE 212 | Team Activity,ok,
Software Development,CSE 212,Programming with Data Structures,Week 05,week_home,1,W5,https://byui-cse.github.io/cse212-ww-course/week05/,https://byui-cse.github.io/cse212-ww-course/,CSE 212,ok,
Software Development,CSE 212,Programming with Data Structures,Week 05,lesson_subpage,2,Recursion,https://byui-cse.github.io/cse212-ww-course/week05/code.html,https://byui-cse.github.io/cse212-ww-course/week05/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 05,lesson_subpage,2,Interview Question,https://byui-cse.github.io/cse212-ww-course/week05/interview.html,https://byui-cse.github.io/cse212-ww-course/week05/,CSE 212 | Assignment,ok,
Software Development,CSE 212,Programming with Data Structures,Week 05,lesson_subpage,2,60-second Status Update,https://byui-cse.github.io/cse212-ww-course/week05/ponder.html,https://byui-cse.github.io/cse212-ww-course/week05/,CSE 212 | Reflection,ok,
Software Development,CSE 212,Programming with Data Structures,Week 05,lesson_subpage,2,Recursion,https://byui-cse.github.io/cse212-ww-course/week05/prepare.html,https://byui-cse.github.io/cse212-ww-course/week05/,CSE 212 | Learning Activities,ok,
Software Development,CSE 212,Programming with Data Structures,Week 05,lesson_subpage,2,Recursion,https://byui-cse.github.io/cse212-ww-course/week05/team-activity.html,https://byui-cse.github.io/cse212-ww-course/week05/,CSE 212 | Team Activity,ok,
Software Development,CSE 212,Programming with Data Structures,Week 06,week_home,1,W6,https://byui-cse.github.io/cse212-ww-course/week06/,https://byui-cse.github.io/cse212-ww-course/,CSE 212,ok,
Software Development,CSE 212,Programming with Data Structures,Week 06,lesson_subpage,2,Trees,https://byui-cse.github.io/cse212-ww-course/week06/code.html,https://byui-cse.github.io/cse212-ww-course/week06/,CSE 212 | Assignment,ok,
